word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,affiliation,compound,pos,neg,neu,frequency,sentiment
federal,government,potential,fall,furthest,miscalculated,swift,distribution,successful,vaccine,Right,0.7,0.189,0.0,0.811,177,Positive
virtually,mainstream,luxury,marques,bmw,benz,seemingly,abandoned,opulence,gv80,Right,-0.5,0.0,0.107,0.893,235,Negative
leather,wrapped,steering,wheel,corolla,alone,worth,course,like,toyotas,Right,0.3,0.15,0.068,0.782,395,Positive
subarus,long,hampered,battery,packs,,,,,,Right,0.0,0.0,0.0,1.0,3579,Neutral
collision,system,adaptive,cruise,control,departure,alert,steering,assist,lane,Right,-0.1,0.077,0.087,0.836,110,Negative
feature,get,close,tree,trail,set,two,mopar,mirrors,—,Right,0.0,0.0,0.0,1.0,3579,Neutral
his,surprise,his,teenage,daughter,developed,interest,vintage,mustangs,mercedes,Right,0.6,0.175,0.0,0.825,344,Positive
exactly,mercedes,wanted,father,mother,mercedes,split,cost,mustang,three,Right,0.0,0.0,0.0,1.0,3579,Neutral
edwards,photonow,his,younger,daughter,caught,mustang,fever,day,may,Right,0.0,0.0,0.0,1.0,3579,Neutral
north,high,school,since,grade,helps,maintain,family,’,road,Right,0.4,0.098,0.0,0.902,707,Positive
she,quickly,focused,classic,mustang,father,daughter,began,search,looked,Right,0.4,0.094,0.0,0.906,707,Positive
like,liberated,first,world,sopwith,pushrod,tunnels,–,overhead,cams,Right,0.4,0.094,0.0,0.906,707,Positive
remember,engine,longitudinally,mounted,–,like,impression,cement,mixer,get,Right,0.5,0.161,0.0,0.839,336,Positive
indeed,cruiser,actually,needs,traction,controlling,modes,rigueur,sporty,“,Right,0.0,0.0,0.0,1.0,3579,Neutral
trac,×,systems,third,generation,axles,tru,lock,electric,front,Right,0.0,0.0,0.0,1.0,3579,Neutral
latest,data,encouraging,dream,bar,defies,downturn,his,business,partner,Right,0.7,0.184,0.0,0.816,177,Positive
’,budget,‘,f—,’,’,spray,covid,class,action,Right,0.0,0.0,0.0,1.0,3579,Neutral
effort,state,’,businesses,perfect,looms,new,year,‘,significant,Right,0.6,0.196,0.057,0.747,344,Positive
would,“,significant,borrowings,”,’,budget,‘,f—,’,Right,0.2,0.083,0.0,0.917,334,Positive
promised,queensland,’,debt,less,nsw,revealed,would,“,significant,Right,0.2,0.155,0.09,0.755,334,Positive
’,hate,girl,trying,”,tried,hide,marijuana,plants,raid,Right,-0.7,0.0,0.197,0.803,130,Negative
told,police,“,’,hate,trying,”,she,tried,hide,Right,-0.7,0.0,0.205,0.795,130,Negative
initiative,assist,indigenous,students,plants,sentenced,western,downs,raid,western,Right,-0.0,0.0,0.042,0.958,3579,Neutral
students,selfless,donation,drive,’,pictures,inside,11m,redevelopment,cbd,Right,0.0,0.0,0.0,1.0,3579,Neutral
’,done,see,pics,’,two,chances,photos,pets,santa,Right,0.2,0.073,0.0,0.927,334,Positive
’,clever,direction,moving,performances,mcerlean,patrick,shearer,production,runs,Right,0.5,0.111,0.0,0.889,336,Positive
foundation,featured,vibrant,fashion,parade,collective,business,leaders,spotted,awards,Right,0.8,0.211,0.0,0.789,183,Positive
’,wish,fundraiser,cancer,survivor,haddan,threw,fundraiser,big,mumma,Right,-0.1,0.165,0.139,0.696,110,Negative
starting,exotic,caribbean,racy,pics,birdette,santa,’,naughty,list,Right,0.0,0.0,0.0,1.0,3579,Neutral
networking,event,hosted,mtb,founder,stevens,top,pics,lexus,ladies,Right,0.2,0.067,0.0,0.933,334,Positive
inviting,small,groups,loyal,clients,mirage,boutique,course,week,vip,Right,0.8,0.274,0.0,0.726,183,Positive
new,venue,cavill,taken,iconic,’,location,surfers,paradise,launched,Right,0.7,0.199,0.0,0.801,177,Positive
former,afl,star,brent,staker,’,luttsy,ambrose,treacy,college,Right,0.0,0.0,0.0,1.0,3579,Neutral
stars,oetjen,shayna,jack,sam,thaiday,among,racegoers,converged,brisbane,Right,0.0,0.0,0.0,1.0,3579,Neutral
donated,outfits,white,label,noba,ogilvie,italian,chamber,commerce,annual,Right,0.0,0.0,0.0,1.0,3579,Neutral
cup,day,doomben,stars,oetjen,jack,sam,rachel,thaiday,among,Right,0.0,0.0,0.0,1.0,3579,Neutral
racing,carnival,presented,lexus,pictures,stradiotto,couture,fashion,festival,high,Right,0.5,0.113,0.0,0.887,336,Positive
opening,event,pictures,caribbean,lawn,glitter,strip,social,set,flocked,Right,0.0,0.0,0.0,1.0,3579,Neutral
summer,collection,pictures,southeast,smashed,storms,dumped,huge,rainfall,across,Right,-0.1,0.079,0.093,0.828,110,Negative
finalists,guests,hit,red,carpet,park,golf,complex,october,national,Right,0.0,0.0,0.0,1.0,3579,Neutral
basic,fact,check,claims,made,tobin,’,biggest,test,yet,Right,0.0,0.0,0.0,1.0,3579,Neutral
political,career,ransom,australians,soared,moore,gilbert,’,release,made,Right,0.0,0.0,0.0,1.0,3579,Neutral
away,using,notes,coins,pandemic,elsworth,argues,crisafulli,looking,his,Right,-0.4,0.0,0.094,0.906,231,Negative
media,confusing,aboriginal,history,flattery,morning,herald,confused,history,flattery,Right,-0.3,0.097,0.145,0.759,224,Negative
demand,political,leaders,people,died,credlin,writes,abbott,’,volunteering,Right,-0.6,0.0,0.181,0.819,263,Negative
tell,like,’,racist,kerri,kennerley,latest,person,incur,wrath,Right,-0.4,0.085,0.136,0.78,231,Negative
dare,tell,like,’,racist,anne,kennerley,latest,person,incur,Right,-0.4,0.085,0.136,0.78,231,Negative
starring,upcoming,musical,following,racism,erupted,comments,she,made,tv,Right,-0.6,0.0,0.141,0.859,263,Negative
’,watch,afl,grand,final,died,night,age,–,organising,Right,-0.2,0.105,0.126,0.769,158,Negative
barber,fleet,street,”,coming,musical,staged,state,opera,–,Right,0.0,0.0,0.0,1.0,3579,Neutral
staged,state,opera,–,soprano,halloran,baking,surprises,’,womadelaide,Right,0.2,0.076,0.0,0.924,334,Positive
knoll,set,retire,politics,rising,tipped,become,premier,stephan,knoll,Right,0.0,0.0,0.0,1.0,3579,Neutral
related,issues,reported,airport,november,conjunction,series,serious,safety,incidents,Right,0.4,0.1,0.046,0.854,707,Positive
garden,keep,pests,good,fence,garden,ready,critter,garden,find,Right,0.7,0.184,0.0,0.816,177,Positive
biggest,blunders,decade,former,star,crows,shared,his,insight,draft,Right,0.3,0.088,0.0,0.912,395,Positive
transition,club,hoping,work,free,sastrous,job,panned,melbourne,says,Right,0.7,0.203,0.0,0.797,177,Positive
’,biggest,blunders,decade,former,adelaide,crows,shared,his,insight,Right,0.3,0.091,0.0,0.909,395,Positive
comeback,afl,says,stand,way,giving,paddy,mccartin,second,chance,Right,0.5,0.155,0.0,0.845,336,Positive
play,alongside,andrew,bogut,,,,,,,Right,0.3,0.088,0.0,0.912,395,Positive
manning,,,,,,,,,,Right,0.0,0.0,0.0,1.0,3579,Neutral
celebrates,milestone,birthday,she,keeps,,,,,,Right,0.6,0.129,0.0,0.871,344,Positive
birthday,she,keeps,career,young,,,,,,Right,0.0,0.0,0.0,1.0,3579,Neutral
tony,winner,celebrates,milestone,birthday,keeps,career,young,million,strong,Right,0.9,0.32,0.0,0.68,51,Positive
,,,,,,,,,,Right,0.0,0.0,0.0,1.0,3579,Neutral
health,facility,million,allocated,recladding,hospital,following,investigation,combustible,risks,Right,-0.3,0.0,0.077,0.923,224,Negative
drive,along,eight,mile,plains,hill,stretch,driving,eight,lane,Right,0.0,0.0,0.0,1.0,3579,Neutral
daisy,hill,stretch,driving,eight,highway,drivers,varsity,lakes,tugun,Right,0.0,0.0,0.0,1.0,3579,Neutral
october,state,election,jobless,rate,state,sits,cent,according,australian,Right,0.0,0.0,0.0,1.0,3579,Neutral
state,election,promise,restore,economy,released,details,pledge,much,anticipated,Right,0.5,0.158,0.0,0.842,336,Positive
coast,professional,big,wave,surfer,palmateer,‘,avante,garde,’,Right,0.0,0.0,0.0,1.0,3579,Neutral
mp,defeated,queensland,political,giant,trad,promised,spend,next,four,Right,-0.2,0.084,0.105,0.811,158,Negative
resort,hero,cairns,business,woman,staveren,written,first,book,based,Right,0.6,0.126,0.0,0.874,344,Positive
major,development,reshape,mooloolaba,protesters,city,hall,kangaroo,point,towers,Right,-0.2,0.0,0.071,0.929,158,Negative
colleague,logan,city,councillor,revealed,secretly,taped,conversations,fellow,councillor,Right,0.0,0.0,0.0,1.0,3579,Neutral
way,dreamworld,defends,slide,safety,’,horrific,injuries,dreamworld,defended,Right,-0.4,0.093,0.146,0.762,231,Negative
bay,resort,hero,cairns,business,lesley,staveren,written,first,book,Right,0.6,0.126,0.0,0.874,344,Positive
taken,major,raids,takedown,chinchilla,charged,related,offences,including,trafficking,Right,-0.5,0.0,0.149,0.851,235,Negative
saleyards,users,last,store,scheduled,december,details,cattle,report,nearly,Right,0.0,0.0,0.0,1.0,3579,Neutral
offender,warned,young,woman,told,would,go,back,prison,she,Right,-0.8,0.0,0.256,0.744,84,Negative
’,repeat,offender,warned,young,told,she,would,go,back,Right,-0.6,0.0,0.167,0.833,263,Negative
hayne,snaps,court,question,nrl,jarryd,hayne,told,court,felt,Right,0.0,0.0,0.0,1.0,3579,Neutral
retirement,following,seasons,nba,nbl,kings,adult,‘,kids,’,Right,0.0,0.0,0.0,1.0,3579,Neutral
considering,farewell,gift,rudy,giuliani,moore,gilbert,julian,assange,cousins,Right,0.4,0.104,0.0,0.896,707,Positive
election,contempt,president,doubled,regardless,harry,‘,well,’,heartbreak,Right,-0.8,0.069,0.245,0.686,84,Negative
others,speak,crazy,scenes,outside,’,wake,argentina,deeply,mourning,Right,-0.7,0.0,0.195,0.805,130,Negative
saypremier,drop,border,arrogance,follow,’,lead,time,premier,annastacia,Right,-0.7,0.0,0.193,0.807,130,Negative
three,quarters,women,victim,writes,lang,twenty,sick,two,million,Right,-0.7,0.0,0.184,0.816,130,Negative
victims,australian,woman,gets,cancer,rightly,expect,full,support,employer,Right,-0.6,0.083,0.207,0.71,263,Negative
need,support,dv,victims,australian,gets,cancer,she,rightly,expect,Right,-0.6,0.083,0.207,0.71,263,Negative
clinch,several,state,seats,including,trad,’,might,tad,early,Right,0.0,0.0,0.0,1.0,3579,Neutral
constitution,passing,laws,year,writes,marszalek,brisbane,needs,holocaust,museum,Right,0.0,0.0,0.0,1.0,3579,Neutral
coast,professional,big,wave,surfer,palmateer,‘,avante,garde,’,Right,0.0,0.0,0.0,1.0,3579,Neutral
mp,defeated,queensland,political,giant,trad,promised,spend,next,four,Right,-0.2,0.084,0.105,0.811,158,Negative
resort,hero,cairns,business,woman,staveren,written,first,book,based,Right,0.6,0.126,0.0,0.874,344,Positive
major,development,reshape,mooloolaba,protesters,city,hall,kangaroo,point,towers,Right,-0.2,0.0,0.071,0.929,158,Negative
colleague,logan,city,councillor,revealed,secretly,taped,conversations,fellow,councillor,Right,0.0,0.0,0.0,1.0,3579,Neutral
way,dreamworld,defends,slide,safety,’,horrific,injuries,dreamworld,defended,Right,-0.4,0.093,0.146,0.762,231,Negative
bay,resort,hero,cairns,business,lesley,staveren,written,first,book,Right,0.6,0.126,0.0,0.874,344,Positive
taken,major,raids,takedown,chinchilla,charged,related,offences,including,trafficking,Right,-0.5,0.0,0.149,0.851,235,Negative
saleyards,users,last,store,scheduled,december,details,cattle,report,nearly,Right,0.0,0.0,0.0,1.0,3579,Neutral
offender,warned,young,woman,told,would,go,back,prison,she,Right,-0.8,0.0,0.256,0.744,84,Negative
’,repeat,offender,warned,young,told,she,would,go,back,Right,-0.6,0.0,0.167,0.833,263,Negative
hayne,snaps,court,question,nrl,jarryd,hayne,told,court,felt,Right,0.0,0.0,0.0,1.0,3579,Neutral
retirement,following,seasons,nba,nbl,kings,adult,‘,kids,’,Right,0.0,0.0,0.0,1.0,3579,Neutral
considering,farewell,gift,rudy,giuliani,moore,gilbert,julian,assange,cousins,Right,0.4,0.104,0.0,0.896,707,Positive
election,contempt,president,doubled,regardless,harry,‘,well,’,heartbreak,Right,-0.8,0.069,0.245,0.686,84,Negative
others,speak,crazy,scenes,outside,’,wake,argentina,deeply,mourning,Right,-0.7,0.0,0.195,0.805,130,Negative
saypremier,drop,border,arrogance,follow,’,lead,time,premier,annastacia,Right,-0.7,0.0,0.193,0.807,130,Negative
three,quarters,women,victim,writes,lang,twenty,sick,two,million,Right,-0.7,0.0,0.184,0.816,130,Negative
victims,australian,woman,gets,cancer,rightly,expect,full,support,employer,Right,-0.6,0.083,0.207,0.71,263,Negative
need,support,dv,victims,australian,gets,cancer,she,rightly,expect,Right,-0.6,0.083,0.207,0.71,263,Negative
clinch,several,state,seats,including,trad,’,might,tad,early,Right,0.0,0.0,0.0,1.0,3579,Neutral
constitution,passing,laws,year,writes,marszalek,brisbane,needs,holocaust,museum,Right,0.0,0.0,0.0,1.0,3579,Neutral
said,judy,love,south,east,particular,trips,including,vietnam,thailand,Right,0.6,0.144,0.0,0.856,344,Positive
spent,lot,time,sisters,trish,she,fond,memories,moving,aunty,Right,0.4,0.104,0.0,0.896,707,Positive
beelen,gather,mooloolaba,celebrate,life,,,,,,Right,0.6,0.129,0.0,0.871,344,Positive
ivy,beelen,gather,mooloolaba,celebrate,,,,,,Right,0.6,0.129,0.0,0.871,344,Positive
life,remember,big,hearted,wife,,,,,,Right,0.0,0.0,0.0,1.0,3579,Neutral
she,fond,memories,moving,aunty,brisbane,charlie,said,judy,demanded,Right,0.2,0.101,0.066,0.833,334,Positive
please,contact,charlie,judy,friend,australia,zoo,,,,Right,0.7,0.186,0.0,0.814,177,Positive
spent,past,years,married,lives,coast,raised,two,sons,scott,Right,0.0,0.0,0.0,1.0,3579,Neutral
charlie,said,judy,his,side,working,navy,endured,life,serviceman,Right,0.0,0.0,0.0,1.0,3579,Neutral
judy,spent,lot,time,sisters,colleen,she,fond,memories,moving,Right,0.4,0.104,0.0,0.896,707,Positive
students,gain,qualifications,business,administration,popular,member,family,business,butchery,Right,0.7,0.205,0.0,0.795,177,Positive
early,married,life,graham,transferred,work,finance,department,first,daughter,Right,0.0,0.0,0.0,1.0,3579,Neutral
region,nice,graham,boy,great,travelled,many,places,across,world,Right,0.8,0.223,0.0,0.777,183,Positive
castle,saw,lot,scotland,england,belgium,linda,came,home,overseas,Right,0.0,0.0,0.0,1.0,3579,Neutral
tobin,brothers,mount,martha,chapel,forster,graham,wifegraham,born,victoria,Right,0.0,0.0,0.0,1.0,3579,Neutral
victoria,older,brother,bill,sister,attended,camberwell,high,school,made,Right,0.0,0.0,0.0,1.0,3579,Neutral
graham,his,childhood,younger,years,third,daughter,born,hospital,helana,Right,0.0,0.0,0.0,1.0,3579,Neutral
17th,august,tobin,brothers,mount,chapel,hilary,forster,graham,wifegraham,Right,0.0,0.0,0.0,1.0,3579,Neutral
time,heavily,pregnant,second,daughter,melbourne,office,rang,graham,every,Right,0.0,0.0,0.0,1.0,3579,Neutral
falls,moved,¾,acre,two,house,storey,region,nice,graham,Right,0.4,0.104,0.0,0.896,707,Positive
hilary,forster,graham,wifegraham,born,older,brother,bill,sister,joan,Right,0.0,0.0,0.0,1.0,3579,Neutral
third,daughter,born,hospital,helana,easy,birth,luckily,trouble,work,Right,0.5,0.194,0.085,0.721,336,Positive
economic,adviser,gary,cohn,democratic,warren,massachusetts,among,voicing,approval,Right,0.5,0.11,0.0,0.89,336,Positive
“,confirmed,senate,treasury,secretary,yellen,among,accomplished,people,big,Right,0.6,0.17,0.0,0.83,344,Positive
feared,investors,”,cnbc,’,domm,says,pushing,stimulus,’,Right,-0.5,0.0,0.127,0.873,235,Negative
washington,post,’,jeff,stein,siegel,report,new,york,times,Right,0.0,0.0,0.0,1.0,3579,Neutral
senate,banking,committee,signaled,tweet,yellen,cautious,looking,restart,emergency,Right,-0.5,0.0,0.143,0.857,235,Negative
loans,year,”,politico,’,guida,writes,pat,toomey,r,Right,0.0,0.0,0.0,1.0,3579,Neutral
’,pick,treasury,secretary,meaning,key,role,helping,incoming,administration,Right,0.5,0.148,0.0,0.852,336,Positive
coronavirus,pandemic,“,treasury,secretary,yellen,forced,enter,political,fray,Right,-0.3,0.065,0.108,0.827,224,Negative
throughout,career,she,would,first,head,treasury,department,since,created,Right,0.4,0.137,0.0,0.863,707,Positive
”,bloomberg,’,saleha,mohsin,saraiva,note,“,helped,quell,Right,0.0,0.0,0.0,1.0,3579,Neutral
mostly,government,funding,hill,’,carney,reports,stimulus,stalemate,still,Right,0.0,0.0,0.0,1.0,3579,Neutral
global,economic,activity,picked,since,signs,recovery,may,losing,momentum,Right,-0.4,0.0,0.094,0.906,231,Negative
chuck,schumer,ny,house,speaker,pelosi,house,republican,leader,kevin,Right,0.0,0.0,0.0,1.0,3579,Neutral
vulnerable,economy,”,powell,said,’,think,time,yet,programs,Right,-0.2,0.0,0.076,0.924,158,Negative
limited,basis,year,widely,available,helping,meet,global,demand,news,Right,-0.1,0.077,0.119,0.804,110,Negative
covid,task,force,trump,continues,election,results,general,services,administration,Right,0.0,0.0,0.0,1.0,3579,Neutral
time,”,white,house,spokeswoman,matthews,said,—,least,former,Right,0.0,0.0,0.0,1.0,3579,Neutral
tracking,project,surpassing,levels,seen,july,million,americans,tested,positive,Right,0.6,0.126,0.0,0.874,344,Positive
concerned,health,system,national,level,sauer,assistant,professor,emergency,medicine,Right,-0.4,0.0,0.094,0.906,231,Negative
progress,remains,elusive,house,speaker,pelosi,still,pushing,relief,package,Right,0.7,0.197,0.0,0.803,177,Positive
—usually,defined,work,weeks,—,million,october,increase,million,savings,Right,0.3,0.087,0.0,0.913,395,Positive
topped,day,seven,straight,days,average,new,infections,day,time,Right,0.2,0.071,0.0,0.929,334,Positive
resume,talks,washington,post,’,werner,reports,mcconnell,said,week,Right,0.0,0.0,0.0,1.0,3579,Neutral
outcome,two,january,runoff,elections,races,prospect,joe,biden,inaugurated,Right,0.3,0.081,0.0,0.919,395,Positive
unemployed,workers,still,overwhelming,economist,shierholz,economic,policy,institute,noted,Right,0.0,0.0,0.0,1.0,3579,Neutral
steven,mnuchin,negotiating,house,speaker,pelosi,“,’,interested,know,Right,0.4,0.105,0.0,0.895,707,Positive
noted,labor,force,participation,rate,october,another,sign,economy,continues,Right,0.0,0.0,0.0,1.0,3579,Neutral
”,pelosi,months,rejected,approach,friday,“,’,appeal,still,Right,-0.5,0.0,0.13,0.87,235,Negative
would,require,renaming,military,bases,confederate,leaders,nbc,news,reported,Right,0.0,0.0,0.0,1.0,3579,Neutral
global,economic,activity,picked,since,signs,recovery,may,losing,momentum,Right,-0.4,0.0,0.094,0.906,231,Negative
day,two,straight,weeks,’,happening,pandemic,front,fauci,calls,Right,0.2,0.073,0.0,0.927,334,Positive
comments,new,york,times,’,gay,stolberg,notes,“,echoed,Right,0.0,0.0,0.0,1.0,3579,Neutral
top,infectious,disease,expert,said,united,states,needs,“,uniform,Right,0.6,0.167,0.0,0.833,344,Positive
limited,basis,year,widely,available,helping,meet,global,demand,news,Right,-0.1,0.077,0.119,0.804,110,Negative
tracking,project,surpassing,levels,seen,july,million,americans,tested,positive,Right,0.6,0.126,0.0,0.874,344,Positive
concerned,health,system,national,level,sauer,assistant,professor,emergency,medicine,Right,-0.4,0.0,0.094,0.906,231,Negative
topped,day,seven,straight,days,average,new,infections,day,time,Right,0.2,0.071,0.0,0.929,334,Positive
done,last,four,years,says,winfield,cunningham,washington,post,leaving,Right,0.0,0.0,0.0,1.0,3579,Neutral
case,would,go,away,”,corlette,center,health,insurance,reforms,Right,0.0,0.0,0.0,1.0,3579,Neutral
republican,effort,reach,supreme,court,justices,hear,arguments,constitutional,validity,Right,0.2,0.155,0.089,0.757,334,Positive
perfectly,happy,work,deal,”,added,biden,unable,make,deal,Right,0.8,0.256,0.0,0.744,183,Positive
scenario,would,require,win,runoffs,seats,democrats,already,acknowledging,may,Right,0.6,0.132,0.0,0.868,344,Positive
